open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2026-02-28,11.361,13.775,10.82,12.765,24380252.8,2026-02-28 23:59:59.999,301048766.3826000,3981187,12184444.8,150570527.9596000,0
2026-03-01,12.765,15.273,12.211,14.516,17772418.4,2026-03-01 23:59:59.999,242824332.7614000,3230013,8871176.5,121328985.1369000,0
2026-03-02,14.516,15.344,13.22,14.965,16724253.5,2026-03-02 23:59:59.999,240641742.7021000,3051708,8117439.2,116873397.4712000,0
2026-03-03,14.962,19.865,14.125,18.364,30309663.6,2026-03-03 23:59:59.999,524234367.6051000,5821918,15158663.8,262358554.2128000,0
2026-03-04,18.363,21.773,16.398,17.719,25944500.2,2026-03-04 23:59:59.999,479274322.9883000,5796752,12801815.4,236541598.8276000,0
2026-03-05,17.725,18.85,13.615,16.688,21448585.7,2026-03-05 23:59:59.999,350671019.7071000,4930319,10574268.9,172814934.7885000,0
2026-03-06,16.688,21.496,15.272,16.654,29476488.9,2026-03-06 23:59:59.999,546525838.2010000,7621965,14681284.1,272298755.7437000,0
2026-03-07,16.653,18.699,13.652,15.795,35200029.0,2026-03-07 23:59:59.999,569495966.9302000,6342773,17437292.0,281861593.9906000,0
2026-03-08,15.794,16.327,13.284,14.339,24075559.1,2026-03-08 23:59:59.999,357489565.6671000,3955985,11864832.0,176356462.5808000,0
2026-03-09,14.338,14.389,11.41,11.851,25813731.6,2026-03-09 23:59:59.999,329654405.8786000,3513570,12559150.0,160439671.2370000,0
2026-03-10,11.852,14.75,10.56,13.912,35109451.7,2026-03-10 23:59:59.999,440910224.1605000,5220532,17788798.5,223215143.5813000,0
2026-03-11,13.912,15.687,13.71,14.564,24977909.7,2026-03-11 23:59:59.999,367902136.5895000,3818735,12556846.4,184983408.5603000,0
2026-03-12,14.564,19.469,14.442,18.726,26260782.3,2026-03-12 23:59:59.999,460683190.4144000,4371845,13718622.6,240574926.9638000,0
2026-03-13,18.727,21.999,18.236,20.104,24831102.5,2026-03-13 23:59:59.999,496771673.3417000,4354324,13162814.5,263196618.6108000,0
2026-03-14,20.104,23.309,19.582,21.993,18581184.0,2026-03-14 23:59:59.999,405082063.9756000,3863410,9774766.2,213093454.2747000,0
2026-03-15,21.993,24.863,19.931,22.883,24025989.9,2026-03-15 23:59:59.999,555830067.7778000,4259552,12889176.4,298908310.2676000,0
2026-03-16,22.883,26.03,20.58,21.412,26112171.7,2026-03-16 23:59:59.999,604646273.7591000,4624322,14081130.9,326428827.7562000,0
2026-03-17,21.412,24.394,18.65,22.626,19963732.3,2026-03-17 23:59:59.999,446265218.2614000,4388298,10484483.4,234708695.8983000,0
2026-03-18,22.626,28.8,21.962,26.148,16104495.5,2026-03-18 23:59:59.999,401846318.2172000,3766078,8363984.6,209043579.6360000,0
2026-03-19,26.148,28.065,23.421,24.316,12540947.2,2026-03-19 23:59:59.999,327224684.9543000,3585317,6234828.2,162761561.0387000,0
2026-03-20,24.318,25.6,17.536,22.16,27540882.8,2026-03-20 23:59:59.999,590650259.9129000,6744791,13967415.4,299409673.9579000,0
2026-03-21,22.155,26.712,20.701,25.281,19907059.6,2026-03-21 23:59:59.999,487958009.0953000,4770032,10527238.5,258403072.6363000,0
2026-03-22,25.281,33.209,24.331,29.352,17734854.1,2026-03-22 23:59:59.999,492843614.6005000,4900247,9348291.8,260057884.8978000,0
2026-03-23,29.353,31.47,23.01,23.252,16806101.1,2026-03-23 23:59:59.999,449816890.2498000,5469200,8596139.5,230556401.0910000,0
2026-03-24,23.252,26.63,19.223,22.759,29508902.9,2026-03-24 23:59:59.999,675525722.0397000,6836014,15727117.8,360169492.1028000,0
2026-03-25,22.759,24.199,19.221,20.843,19921092.1,2026-03-25 23:59:59.999,428573217.2311000,4556133,10550567.2,227533771.4396000,0
2026-03-26,20.843,21.478,15.095,15.878,21899437.9,2026-03-26 23:59:59.999,397766185.7855000,4561618,11170341.5,203322670.3414000,0
2026-03-27,15.877,18.345,12.152,12.631,30967131.7,2026-03-27 23:59:59.999,453394347.6110000,5857590,15432364.2,226178523.5831000,0
2026-03-28,12.636,16.14,12.565,13.875,26084605.1,2026-03-28 23:59:59.999,373081339.8396000,4935709,13571955.6,194125573.8164000,0
2026-03-29,13.875,15.229,13.22,14.011,16986371.5,2026-03-29 23:59:59.999,240396539.3442000,3167613,8714868.0,123361647.1387000,0
2026-03-30,14.012,17.185,12.627,16.328,20613018.4,2026-03-30 23:59:59.999,302549644.7291000,3269524,10535418.8,154744205.1512000,0
2026-03-31,16.33,17.526,16.312,17.068,2808111.7,2026-03-31 23:59:59.999,47720746.5076000,468127,1450511.5,24655195.8583000,0
