datetime,open,high,low,close,volume
2026-03-19 13:00:00,0.10797,0.11342,0.1074,0.10841,111141026
2026-03-19 14:00:00,0.10841,0.10915,0.10357,0.10815,99067220
2026-03-19 15:00:00,0.10812,0.10827,0.10282,0.10559,73881065
2026-03-19 16:00:00,0.10558,0.10884,0.10117,0.10257,87437013
2026-03-19 17:00:00,0.10256,0.10329,0.09803,0.09916,118080206
2026-03-19 18:00:00,0.09918,0.10246,0.09851,0.10126,52016162
2026-03-19 19:00:00,0.10124,0.10216,0.09856,0.09995,46070617
2026-03-19 20:00:00,0.09995,0.10095,0.0957,0.09835,84463685
2026-03-19 21:00:00,0.09835,0.10056,0.09667,0.097,37466113
2026-03-19 22:00:00,0.09699,0.09958,0.09616,0.09805,59572115
2026-03-19 23:00:00,0.09806,0.09808,0.09427,0.09545,71365010
2026-03-20 00:00:00,0.09548,0.09786,0.09242,0.09385,83271130
2026-03-20 01:00:00,0.09384,0.10015,0.0936,0.09919,77175772
2026-03-20 02:00:00,0.09917,0.10217,0.09621,0.09806,106565645
2026-03-20 03:00:00,0.09805,0.09884,0.09521,0.09703,56775879
2026-03-20 04:00:00,0.09705,0.09834,0.09533,0.09662,48562761
2026-03-20 05:00:00,0.09662,0.09675,0.09042,0.09192,92929413
2026-03-20 06:00:00,0.09193,0.09396,0.0916,0.09224,57461662
2026-03-20 07:00:00,0.09223,0.09223,0.07852,0.08089,398797550
2026-03-20 08:00:00,0.08088,0.08365,0.07992,0.08091,106198940
2026-03-20 09:00:00,0.0809,0.08315,0.07647,0.08275,196513252
2026-03-20 10:00:00,0.08276,0.08756,0.08211,0.08229,194502689
2026-03-20 11:00:00,0.08229,0.08678,0.0814,0.08639,108568873
2026-03-20 12:00:00,0.0864,0.08946,0.08527,0.08885,141694672
2026-03-20 13:00:00,0.0889,0.1,0.08888,0.09187,321976055
2026-03-20 14:00:00,0.09187,0.10677,0.08661,0.10178,328383774
2026-03-20 15:00:00,0.10178,0.10531,0.09675,0.10017,209903950
2026-03-20 16:00:00,0.10021,0.10388,0.09605,0.10327,138675602
2026-03-20 17:00:00,0.10325,0.1095,0.10325,0.1044,146836762
2026-03-20 18:00:00,0.10439,0.10587,0.10106,0.10137,74040238
2026-03-20 19:00:00,0.10137,0.10294,0.1002,0.10189,43029328
2026-03-20 20:00:00,0.1019,0.10206,0.0985,0.10053,52003444
2026-03-20 21:00:00,0.10054,0.10064,0.09804,0.09962,40288922
2026-03-20 22:00:00,0.09961,0.10188,0.09861,0.09915,45896523
2026-03-20 23:00:00,0.09913,0.10279,0.09868,0.10142,46448037
2026-03-21 00:00:00,0.10143,0.10271,0.09953,0.09972,37864341
2026-03-21 01:00:00,0.09972,0.10595,0.09958,0.10293,72570181
2026-03-21 02:00:00,0.10292,0.10812,0.10292,0.10531,85218125
2026-03-21 03:00:00,0.10533,0.10558,0.10084,0.10317,64177443
2026-03-21 04:00:00,0.10319,0.10797,0.10189,0.10732,79309408
2026-03-21 05:00:00,0.10732,0.11163,0.10481,0.10723,167919880
2026-03-21 06:00:00,0.10724,0.10771,0.10314,0.10399,74693316
2026-03-21 07:00:00,0.10398,0.1076,0.09178,0.09393,269992778
2026-03-21 08:00:00,0.09392,0.09567,0.08869,0.08947,250601117
2026-03-21 09:00:00,0.08947,0.09349,0.08811,0.09315,145776195
2026-03-21 10:00:00,0.09315,0.09376,0.09105,0.09241,83108087
2026-03-21 11:00:00,0.09239,0.0984,0.09106,0.09824,153110591
2026-03-21 12:00:00,0.09822,0.10142,0.09534,0.09996,138146780
2026-03-21 13:00:00,0.09995,0.10482,0.0999,0.10386,138876315
2026-03-21 14:00:00,0.10383,0.10728,0.10155,0.10429,205636349
2026-03-21 15:00:00,0.10428,0.10456,0.09911,0.10092,150740786
2026-03-21 16:00:00,0.10092,0.10118,0.09501,0.09723,134569260
2026-03-21 17:00:00,0.09722,0.09891,0.09622,0.09722,58898888
2026-03-21 18:00:00,0.09722,0.1003,0.09718,0.09956,60700517
2026-03-21 19:00:00,0.09953,0.10288,0.09872,0.10142,77172444
2026-03-21 20:00:00,0.10141,0.10253,0.09934,0.10199,64044603
2026-03-21 21:00:00,0.10197,0.10245,0.0988,0.09916,37639225
2026-03-21 22:00:00,0.09917,0.09954,0.09771,0.09836,32884564
2026-03-21 23:00:00,0.09838,0.10051,0.0967,0.09852,56762147
2026-03-22 00:00:00,0.09854,0.09966,0.09683,0.09747,60229649
2026-03-22 01:00:00,0.09746,0.09908,0.09701,0.09882,30111357
2026-03-22 02:00:00,0.09881,0.09976,0.09502,0.09681,49907646
2026-03-22 03:00:00,0.09681,0.09746,0.0955,0.09647,42377341
2026-03-22 04:00:00,0.09648,0.09744,0.09542,0.09613,30611957
2026-03-22 05:00:00,0.09611,0.09666,0.0922,0.09402,78948260
2026-03-22 06:00:00,0.09403,0.0968,0.09355,0.09422,73388913
2026-03-22 07:00:00,0.09421,0.09497,0.09311,0.09315,39398202
2026-03-22 08:00:00,0.09313,0.09526,0.09275,0.0944,49820624
2026-03-22 09:00:00,0.0944,0.09446,0.09107,0.09184,54501660
2026-03-22 10:00:00,0.09183,0.0933,0.09125,0.09219,38293400
2026-03-22 11:00:00,0.09219,0.09553,0.09181,0.09372,56611538
2026-03-22 12:00:00,0.09372,0.09484,0.09127,0.09194,55801351
2026-03-22 13:00:00,0.09193,0.0934,0.09014,0.09221,54019272
2026-03-22 14:00:00,0.09221,0.09626,0.09193,0.09556,60817905
2026-03-22 15:00:00,0.09556,0.1034,0.09475,0.10209,111296341
2026-03-22 16:00:00,0.1021,0.10784,0.09904,0.10227,214676767
2026-03-22 17:00:00,0.10228,0.1039,0.09213,0.0934,120334398
2026-03-22 18:00:00,0.0934,0.0989,0.09211,0.09815,82943226
2026-03-22 19:00:00,0.09816,0.1,0.09456,0.09469,60939995
2026-03-22 20:00:00,0.09467,0.09483,0.09205,0.09317,34407871
2026-03-22 21:00:00,0.09318,0.09341,0.08515,0.08728,70845552
2026-03-22 22:00:00,0.08726,0.0913,0.08609,0.09115,61346385
2026-03-22 23:00:00,0.09114,0.09144,0.08917,0.0908,35748251
2026-03-23 00:00:00,0.09078,0.09221,0.08835,0.08875,41814311
